Taste,Aluminum,Fluoride,Fizziness
94.345,96.107,96.152,95.451
88.525,96.469,93.181,90.069
90.708,87.342,82.365,91.391
95.311,94.854,86.718,88.103
87.353,92.284,89.270,84.475
84.242,92.571,90.408,85.402
81.204,97.457,95.066,94.206
77.861,96.633,92.010,88.975
96.113,92.769,83.618,88.394
87.900,88.429,85.208,82.929
93.154,96.294,92.507,83.403
91.058,93.817,86.687,89.019
93.196,88.777,91.278,84.709
96.499,91.450,88.866,85.578
85.722,91.012,94.367,93.432
91.245,93.905,94.614,92.125
86.464,95.370,83.993,96.677
81.248,96.028,81.411,86.592
84.358,94.159,97.514,91.495
89.149,90.774,88.805,90.495
85.779,90.405,89.401,93.603
84.098,91.897,89.660,92.325
93.083,82.424,80.910,95.403
91.136,81.378,90.943,94.841
79.298,93.521,92.402,92.950
82.433,91.810,92.115,81.956
81.771,87.679,87.515,88.906
90.127,85.459,91.022,80.095
88.015,87.519,92.768,104.365
86.793,88.137,89.410,87.132
91.568,87.297,92.849,95.792
92.229,99.218,94.454,89.065
86.371,80.750,85.288,82.876
87.161,87.310,92.188,91.132
85.847,82.169,89.319,84.864
84.841,90.064,93.711,88.713
93.947,88.706,85.457,91.318
81.799,83.546,91.308,85.650
87.283,92.810,100.833,91.087
90.082,84.575,91.260,93.002
91.360,92.754,96.033,94.477
82.414,98.365,93.490,90.979
90.400,91.742,96.291,94.634
93.236,91.253,91.607,91.187
85.433,87.555,81.641,90.587
86.173,83.206,90.640,84.193
92.740,98.647,95.203,89.394
89.991,86.422,85.749,92.178
85.486,81.063,94.708,87.019
83.312,86.415,88.512,98.181
92.953,83.985,86.003,90.718
87.741,91.508,95.372,92.938
87.461,85.562,91.070,89.170
90.430,83.638,97.629,93.338
88.217,91.716,93.175,93.520
91.956,97.268,84.422,98.904
90.924,90.134,92.820,77.622
86.498,98.679,95.353,90.596
82.897,88.849,85.683,93.088
91.958,90.359,93.273,88.671
93.020,97.215,86.893,92.956
84.426,79.340,82.668,94.675
84.839,90.899,95.560,89.483
92.697,95.239,90.268,95.494
80.733,90.754,87.102,93.631
88.687,90.972,89.625,90.083
88.539,95.282,85.317,92.644
86.934,92.374,94.367,86.229
77.994,94.347,88.077,85.295
97.929,94.907,89.987,83.364
92.500,94.315,89.517,81.202
85.374,87.248,91.725,91.766
86.506,98.532,81.465,92.205
87.281,88.105,91.772,84.727
83.062,82.196,97.655,89.279
92.591,81.894,97.924,89.440
88.610,82.659,93.875,90.167
85.540,83.418,92.839,80.798
88.620,86.762,93.030,87.649
94.272,92.883,84.350,88.612
90.105,79.328,89.812,93.428
91.155,94.774,84.519,91.887
101.721,92.052,97.324,90.291
89.257,98.439,82.494,83.990
98.191,90.548,87.306,93.808
86.774,90.300,87.485,94.716
91.522,85.400,87.192,91.870
86.212,97.007,77.607,90.710
97.404,89.599,82.677,87.988
94.928,97.742,98.431,90.208
90.514,86.010,96.309,89.413
94.352,93.748,92.923,91.172
89.734,87.392,96.341,85.923
92.766,87.392,91.561,91.161
83.644,94.578,83.201,91.627
89.828,86.439,97.866,92.311
86.376,90.681,93.597,92.150
93.971,88.119,89.408,88.793
91.797,86.422,87.237,87.100
96.568,101.491,88.654,92.081
91.855,87.125,89.059,93.503
95.244,89.402,94.716,84.506
89.274,86.348,90.800,96.196
89.761,89.676,92.401,93.617
86.367,82.372,82.306,93.486
91.811,85.421,91.677,91.655
98.271,90.864,89.849,85.098
98.575,92.919,92.267,91.400
100.213,89.793,89.417,91.169
88.470,81.112,87.657,94.827
95.424,88.669,91.415,78.603
86.214,89.335,89.562,92.908
92.967,87.117,80.539,89.799
91.930,95.414,91.993,88.556
92.948,95.622,94.831,97.025
95.826,90.188,86.314,86.022
90.814,87.753,93.652,80.238
87.075,91.272,95.294,90.975
89.860,87.309,91.176,96.133
91.643,85.897,89.472,91.690
86.084,93.767,86.810,83.759
96.094,94.692,85.508,88.973
88.257,91.274,95.188,82.557
86.391,96.228,83.338,81.791
90.694,85.951,84.416,91.296
87.660,81.525,91.767,86.656
90.034,96.644,101.489,84.341
93.128,94.478,88.584,92.029
95.325,86.754,92.730,82.371
86.746,83.082,89.801,87.610
88.056,92.282,86.653,86.989
84.280,83.724,87.095,92.946
93.875,98.204,101.739,82.857
95.031,82.958,83.999,85.696
100.608,99.333,86.241,88.735
91.751,90.712,87.145,95.993
84.139,91.286,97.265,90.555
82.993,91.581,89.109,87.587
91.291,84.893,89.496,85.636
85.012,85.484,88.248,92.206
83.103,84.574,89.166,79.854
98.280,92.863,79.320,98.096
92.905,98.128,90.983,91.250
97.409,88.636,90.840,93.778
88.221,93.667,80.804,90.899
83.375,87.609,81.455,85.529
86.837,92.921,80.495,90.530
88.550,83.227,90.378,98.430
85.566,90.918,92.898,91.219
87.238,96.458,93.897,86.804
88.928,93.995,87.523,86.559
95.744,82.852,91.773,93.418
92.059,100.113,91.239,97.112
83.327,87.507,83.150,94.878
88.090,94.344,95.180,95.442
92.309,97.697,96.184,86.913
89.060,87.161,72.909,91.744
92.264,86.396,91.718,88.228
80.755,81.769,85.356,90.644
87.655,91.091,91.703,92.338
94.444,96.541,91.818,86.597
91.050,91.765,93.081,90.056
96.299,82.678,94.477,86.940
90.577,85.906,96.360,88.804
90.099,92.414,89.843,90.649
91.670,94.996,93.034,92.310
89.559,86.985,78.966,86.002
85.529,87.186,86.654,98.739
88.809,85.739,93.067,90.554
87.033,95.050,91.916,84.860
98.627,90.320,88.428,84.400
82.300,85.979,93.707,91.365
91.876,95.172,83.299,85.695
84.591,94.234,84.018,92.267
87.162,87.269,92.477,92.145
87.479,91.376,89.392,90.552
82.435,97.737,88.855,92.350
91.406,96.492,87.077,100.211
96.676,88.280,92.331,93.719
84.114,94.117,84.244,88.155
84.253,92.941,89.561,90.448
89.335,85.425,85.705,92.864
85.329,89.101,87.054,88.206
89.402,90.230,94.820,97.152
86.574,95.395,90.581,95.701
99.235,85.353,80.209,100.466
82.105,85.915,77.394,85.636
91.873,95.665,93.600,84.328
85.444,91.084,95.045,87.463
94.511,86.817,83.055,95.403
91.521,83.591,91.868,88.112
90.192,85.495,93.248,93.305
93.652,97.789,83.669,90.275
85.675,90.787,92.006,80.995
105.690,90.242,92.692,91.282
86.073,94.840,93.713,93.214
94.831,89.835,88.306,88.355
90.689,89.436,88.604,84.895
95.263,82.274,88.802,100.151
86.445,93.439,95.153,90.555
100.383,95.193,86.724,89.074
91.496,94.290,91.478,87.952
99.610,87.596,95.772,96.558
92.667,92.463,83.486,81.547
96.165,83.226,91.435,87.875
88.781,90.678,91.909,87.640
86.689,84.445,92.512,85.923
89.197,95.243,90.849,94.857
96.811,89.396,88.816,84.185
98.675,89.188,96.796,83.319
93.048,87.847,86.973,89.745
90.928,90.602,94.216,87.840
98.194,93.473,83.706,88.121
93.578,87.248,80.917,97.577
88.651,81.518,94.386,88.860
87.111,86.881,88.269,89.513
87.189,95.575,92.692,87.406
83.716,84.964,87.031,81.466
96.697,92.207,92.200,92.650
89.052,102.093,85.575,90.058
88.858,86.284,93.074,89.604
89.425,90.626,89.979,82.628
93.231,95.097,86.604,81.786
92.799,89.493,85.589,91.343
83.394,89.097,86.648,90.816
86.100,97.593,91.234,87.780
84.536,87.585,89.403,93.586
90.384,85.854,86.034,95.404
90.698,81.489,92.230,99.404
93.308,84.317,85.630,89.670
94.867,80.313,88.160,91.863
85.431,89.628,94.927,90.069
81.440,89.030,89.189,91.396
94.017,96.161,90.047,80.436
94.531,96.971,92.422,98.429
87.463,91.189,83.731,90.722
86.469,80.840,91.603,90.051
90.466,90.010,87.441,97.431
87.217,90.782,100.019,83.086
93.815,101.736,89.839,89.298
80.526,89.508,96.083,99.989
90.058,87.820,86.456,93.085
100.391,76.829,87.613,87.412
84.407,88.190,89.609,82.356
91.640,80.166,91.561,88.230
90.354,88.437,87.373,86.138
88.590,85.321,93.049,92.872
81.523,96.854,89.634,87.301
87.684,93.605,89.690,83.110
92.089,81.046,95.311,94.226
86.547,98.465,93.389,84.654
90.747,87.104,83.888,90.014
90.469,94.661,85.771,81.870
88.240,94.342,92.243,93.995
94.542,86.545,91.164,89.641
92.708,89.235,86.447,91.917
87.389,90.964,88.917,87.787
87.253,93.503,91.641,90.889
88.936,102.592,97.091,93.861
90.740,89.381,81.901,95.500
94.235,95.550,89.001,89.381
92.867,88.270,95.553,93.468
101.531,94.787,92.544,93.671
93.809,87.184,87.210,99.153
86.139,91.567,89.811,94.113
89.603,95.089,87.173,88.704
96.325,86.889,84.183,93.099
89.979,90.643,91.564,93.139
83.542,95.730,86.706,86.423
92.776,89.270,91.031,82.897
90.289,89.440,86.194,88.514
91.721,88.292,83.982,92.968
90.610,83.864,87.544,90.088
94.933,87.629,83.026,90.881
91.509,94.800,93.746,93.262
85.935,95.215,92.152,93.347
93.724,88.513,92.701,86.761
88.223,90.206,106.282,90.863
89.571,91.673,98.119,91.916
88.585,86.252,99.520,87.803
90.122,93.976,97.188,87.602
94.023,93.179,96.933,89.908
92.015,85.300,89.568,83.016
91.286,91.173,87.722,82.232
82.898,94.865,86.989,85.230
95.704,96.374,89.788,91.761
97.873,92.114,87.880,88.672
89.306,88.900,86.694,90.121
88.753,81.821,84.599,87.595
85.349,96.691,93.960,83.165
84.983,99.558,88.156,88.414
85.313,91.691,89.380,90.103
91.276,97.657,94.913,84.573
85.336,95.811,96.126,86.426
86.629,96.660,95.678,89.395
89.428,86.101,91.515,95.206
94.839,90.966,86.269,90.133
88.671,94.092,85.605,97.070
88.626,91.434,87.865,84.177
89.640,84.510,89.195,86.081
88.603,91.888,86.352,85.885
89.319,89.866,83.323,87.118
96.543,91.377,87.862,89.772
87.147,94.942,89.820,96.286
94.048,91.141,92.962,91.158
94.279,85.788,89.202,99.755
81.557,91.775,92.498,89.770
94.038,86.143,93.973,84.524
85.309,86.746,92.103,76.871
93.218,87.753,85.726,87.054
82.689,89.067,86.799,89.648
87.121,89.033,80.052,80.081
91.146,95.065,89.966,96.275
80.537,84.318,93.268,91.359
94.275,81.153,85.119,88.019
91.350,84.921,83.915,93.293
82.271,99.442,81.219,94.905
90.986,83.003,98.910,88.516
89.601,94.847,98.458,85.590
89.924,87.837,91.596,93.387
96.461,90.825,84.476,95.128
88.473,100.846,88.477,90.118
101.299,86.605,86.907,89.734
86.592,96.691,92.854,93.695
100.367,89.144,90.822,95.973
93.983,99.805,98.504,88.277
90.005,91.556,85.108,88.460
94.494,88.743,97.087,87.317
96.454,86.129,90.842,87.702
84.349,82.493,87.791,91.943
88.329,85.820,85.679,85.636
86.226,79.424,86.060,85.622
96.082,91.994,92.078,87.865
93.189,90.801,93.074,93.398
77.274,89.788,94.260,85.346
87.648,92.828,96.803,86.673
91.579,92.600,88.940,87.732
89.728,97.064,86.782,91.955
94.312,84.379,88.165,91.177
85.623,89.668,86.939,90.781
93.749,93.917,87.948,95.449
89.861,83.018,89.514,91.205
85.680,84.433,93.844,87.747
95.772,99.925,92.194,94.622
94.349,85.084,94.283,81.538
93.664,88.665,91.539,91.103
87.760,87.333,83.720,93.730
89.031,93.270,87.090,91.234
85.003,90.431,90.868,86.299
95.399,97.480,85.453,91.594
89.909,83.961,86.972,90.174
87.269,87.835,84.455,89.024
94.405,93.423,93.583,87.312
84.492,94.273,90.231,92.950
87.335,81.985,90.230,95.060
86.708,93.370,88.858,99.370
87.142,84.754,86.276,90.998
89.195,92.792,98.675,84.595
90.631,89.303,77.430,83.010
85.550,87.770,83.212,92.186
87.502,91.738,88.866,96.519
101.666,92.604,91.911,99.956
88.442,96.090,95.556,91.115
85.225,87.568,89.031,87.563
83.022,86.417,86.372,92.602
98.679,87.939,90.223,89.096
84.252,88.328,103.311,87.065
83.963,83.931,87.681,91.517
96.754,84.426,88.054,85.760
87.698,95.759,88.431,95.509
85.087,90.108,90.800,88.486
89.243,81.393,91.547,84.031
90.420,96.243,86.750,84.480
92.029,87.894,91.818,89.922
95.268,101.611,89.517,87.521
80.471,98.890,85.116,106.219
87.087,97.459,96.330,95.228
92.244,96.199,101.182,89.614
99.955,89.128,92.516,104.595
95.259,93.102,97.554,81.651
93.350,94.597,91.978,92.456
82.429,90.087,84.867,86.054
97.328,98.302,76.578,85.838
89.532,102.151,73.632,92.385
74.179,106.062,77.675,88.889
85.288,104.542,82.299,93.732
76.714,93.515,86.497,86.122
90.368,89.222,75.449,92.541
76.419,98.862,78.822,90.186
82.233,96.676,90.220,93.345
75.533,96.429,80.050,88.173
77.211,98.740,73.733,90.152
81.245,94.032,76.880,83.868
84.156,97.298,73.224,90.026
77.549,93.122,67.652,92.910
86.779,86.179,76.111,94.591
83.512,84.997,73.194,90.545
88.893,98.439,75.378,88.374
78.290,103.164,72.625,86.966
81.929,100.123,65.795,85.459
78.852,93.489,80.796,79.423
85.430,94.884,75.752,91.915
76.530,102.868,81.308,88.560
70.236,91.563,76.366,84.108
75.932,89.517,69.705,91.477
84.873,97.307,65.003,94.035
83.722,95.536,74.878,88.807
89.073,100.959,78.882,94.671
76.565,88.456,83.793,85.475
84.301,91.719,74.985,93.706
81.273,105.844,71.056,87.936
76.479,103.174,77.981,89.539
82.004,94.476,84.007,98.321
80.831,92.323,77.071,90.585
79.315,88.892,79.573,86.554
76.897,97.902,74.447,89.746
80.951,93.230,76.925,92.596
77.410,91.533,69.378,87.380
70.823,90.407,66.059,92.263
75.373,97.948,64.643,85.936
81.116,91.532,74.009,83.767
79.609,94.963,79.587,102.696
72.873,101.158,64.716,82.214
82.861,87.976,88.842,92.596
78.005,82.847,75.410,92.729
83.998,95.262,71.949,91.611
78.603,94.847,72.886,89.675
83.456,103.316,74.184,97.112
78.077,97.395,73.749,86.922
79.549,101.467,70.158,84.110
79.694,100.029,75.124,93.759
83.205,95.283,72.026,93.471
82.648,100.420,71.122,90.435
77.183,97.811,74.059,88.301
72.084,92.747,63.364,95.733
76.144,105.846,79.838,92.264
76.577,97.487,78.818,89.872
80.324,95.169,64.408,92.449
79.539,100.310,72.471,78.991
76.421,96.238,69.930,93.334
67.700,98.990,75.876,81.017
83.071,96.299,69.655,91.598
74.947,97.959,71.833,96.026
68.456,91.618,66.218,102.316
84.586,91.058,84.598,86.355
83.444,100.169,69.529,91.850
77.149,98.499,74.132,76.605
85.320,96.143,83.558,96.949
83.472,93.736,76.888,83.060
78.092,95.482,81.506,91.163
76.442,82.671,67.622,94.676
78.532,90.819,75.605,85.628
83.186,98.607,70.677,90.537
83.331,95.714,72.696,90.938
85.263,90.621,74.375,87.540
83.124,98.643,81.235,83.760
78.006,94.766,80.253,93.656
74.922,92.453,68.733,91.140
73.821,95.768,70.825,96.156
77.169,94.197,75.917,85.699
79.254,87.670,70.138,84.560
69.292,94.543,77.676,97.235
88.948,88.453,74.071,89.089
74.963,92.623,75.893,89.476
68.521,96.185,74.045,94.333
84.057,92.796,77.858,91.483
75.438,100.224,81.134,88.647
76.971,94.854,76.472,90.304
84.688,92.724,74.772,88.439
80.615,92.418,76.104,87.531
86.399,87.753,69.069,84.150
71.003,100.304,70.845,101.437
80.322,111.389,75.988,84.064
82.770,91.206,76.630,96.391
76.202,99.400,75.736,85.627
79.654,96.553,73.384,92.003
81.331,97.105,74.456,94.019
85.953,93.708,71.422,93.928
77.313,87.295,73.717,88.176
77.308,97.265,69.890,92.619
79.354,95.824,83.732,85.009
86.011,99.708,76.141,84.550
79.588,88.315,68.525,86.572
81.011,96.889,73.338,80.351
82.019,89.763,76.524,82.165
74.553,96.146,68.797,88.437
82.425,97.447,73.563,90.149
76.339,94.819,82.545,94.129
84.304,84.909,65.781,91.111
81.369,91.390,75.412,94.314
72.573,97.699,80.013,96.852
82.587,98.687,71.837,85.512
88.541,92.237,85.539,90.900
82.713,94.951,77.819,88.064
74.337,92.329,71.458,104.631
74.421,92.735,73.852,98.127
80.484,89.973,71.661,85.944
80.710,93.223,80.237,82.687
76.750,90.076,77.398,88.416
81.788,95.982,75.822,85.291
76.959,92.778,77.914,84.517
78.918,95.201,62.017,93.391
82.184,100.546,79.038,94.456
77.044,97.842,76.219,87.595
80.303,95.389,78.781,85.686
84.062,96.628,64.395,87.856
93.660,94.177,78.635,99.203
81.181,97.064,80.468,91.830
80.578,92.896,73.067,85.680
81.778,92.034,74.234,86.979
74.169,102.158,76.906,87.072
79.774,92.624,78.273,84.610
86.983,93.577,72.217,81.542
81.228,105.361,80.673,85.550
85.513,92.640,66.648,79.166
81.050,90.039,70.107,91.598
84.573,98.081,72.159,93.853
73.658,104.168,82.620,92.953
87.981,97.930,79.443,88.798
84.311,99.378,76.629,93.028
73.384,94.287,77.228,94.345
84.363,81.232,77.724,83.299
66.253,95.566,72.927,86.183
78.319,98.351,77.352,96.575
84.746,98.758,74.948,90.059
75.954,94.980,70.897,98.941
91.859,103.430,72.057,83.870
85.083,92.040,76.590,89.925
86.476,91.135,79.559,85.961
73.211,98.899,73.390,87.563
74.044,101.938,80.496,84.636
82.345,89.203,71.159,91.363
77.712,89.560,78.180,90.463
85.658,99.461,73.283,94.286
75.951,91.572,78.090,86.927
75.773,96.897,76.340,93.978
82.816,96.695,71.195,86.020
85.448,93.604,79.752,85.045
80.942,82.758,73.864,92.390
90.250,99.044,77.059,87.952
85.048,101.344,53.946,94.449
72.618,94.889,76.760,87.484
80.652,89.078,74.068,92.074
84.650,93.762,71.940,88.345
82.301,96.081,73.274,78.086
77.834,95.658,82.276,89.083
73.303,95.066,84.110,95.981
79.365,91.640,82.285,90.301
77.375,94.419,73.043,86.302
80.562,100.754,67.042,83.055
78.544,94.804,70.742,85.473
80.186,94.058,73.899,94.266
76.190,99.346,82.075,87.821
87.175,96.306,65.742,87.021
81.075,93.020,76.814,91.092
78.990,93.173,73.118,89.502
80.656,93.720,73.023,92.641
86.537,97.242,73.779,93.950
79.722,91.011,75.745,86.808
79.610,91.929,71.152,86.713
78.773,90.649,86.959,83.140
77.453,89.177,74.025,85.480
85.328,91.965,83.085,87.975
73.057,94.355,72.941,90.343
77.719,97.831,74.150,97.140
77.911,92.997,71.875,86.794
82.980,102.064,79.557,84.554
78.918,100.581,82.128,89.041
87.460,93.539,71.110,90.337
84.131,95.911,71.587,94.584
76.941,95.617,68.545,88.311
80.848,97.021,74.775,95.791
83.531,91.980,74.860,88.524
80.942,89.264,80.367,101.274
77.849,96.792,66.031,85.233
83.703,100.952,78.462,91.296
85.199,91.664,74.711,87.141
85.642,102.039,84.282,94.069
83.414,93.025,77.371,88.815
84.279,90.896,70.392,88.496
85.195,83.304,74.767,97.445
83.325,101.196,75.109,95.650
77.596,98.475,81.892,85.842
74.745,89.382,70.987,88.384
80.954,94.228,69.628,93.227
70.879,92.733,71.630,96.407
82.754,93.343,70.125,86.771
77.922,90.880,77.025,80.941
74.999,98.731,87.668,91.607
83.676,82.245,68.294,95.323
88.643,90.226,74.835,84.041
77.813,89.052,79.753,93.722
82.500,96.099,74.823,93.421
78.408,93.625,72.257,96.228
81.020,97.587,72.108,81.734
86.155,100.247,74.107,89.549
82.457,97.469,82.787,83.007
77.193,95.333,79.604,86.684
73.154,96.577,84.597,91.979
72.783,101.095,87.378,91.737
83.027,100.145,74.409,94.388
77.910,90.956,62.137,88.139
85.552,96.432,72.004,88.884
80.154,94.959,63.046,92.194
82.359,90.020,66.390,91.625
74.215,89.263,83.042,96.757
79.530,91.843,71.284,90.987
78.049,94.401,83.311,91.150
82.700,95.828,72.482,92.093
83.089,97.995,79.758,87.518
79.477,95.322,75.835,96.615
77.882,96.476,66.384,87.140
83.375,96.076,73.178,86.989
80.565,101.520,70.276,93.519
80.844,92.422,73.098,88.680
82.844,102.366,62.950,85.956
82.656,89.073,76.711,96.240
82.604,92.715,81.173,85.629
76.508,97.273,72.477,95.606
85.060,103.557,71.121,81.599
79.127,98.639,72.277,82.963
94.968,93.967,75.569,85.264
84.589,94.809,79.137,84.485
78.313,97.434,76.083,93.172
81.988,87.274,78.666,97.208
80.554,110.759,79.014,91.638
81.557,90.978,73.814,88.649
80.565,95.591,74.349,96.459
77.898,90.554,79.308,89.035
83.569,89.365,82.767,91.007
83.129,106.488,82.279,97.813
80.401,95.584,79.026,86.987
87.479,103.417,82.315,91.879
78.831,91.414,73.017,88.522
86.551,99.900,79.308,93.841
78.900,97.040,75.957,83.615
80.609,100.442,77.087,92.217
81.423,90.070,76.984,90.516
76.819,99.527,68.164,92.373
82.560,92.107,81.011,95.559
72.536,92.475,80.444,87.942
72.406,95.838,85.013,86.378
78.256,91.504,73.355,83.952
80.976,99.995,71.028,92.926
77.890,99.366,73.223,90.442
78.259,100.003,77.138,92.388
79.025,95.878,75.615,86.896
81.782,97.086,75.703,84.898
85.414,92.934,78.193,89.719
82.803,97.709,73.263,88.339
81.105,94.495,81.093,89.220
94.087,97.127,74.648,77.894
78.985,100.024,69.207,91.481
77.822,104.861,68.481,94.526
86.467,95.434,70.981,95.401
81.808,86.442,81.906,83.809
82.906,99.710,83.670,90.482
74.254,96.888,72.635,82.801
77.628,88.557,75.867,84.791
73.515,98.675,82.001,88.523
73.630,99.609,86.068,94.553
78.030,93.728,75.938,96.062
82.626,98.125,72.099,89.976
79.960,98.370,86.837,91.249
74.515,101.585,62.583,95.008
85.318,92.188,80.494,96.806
84.687,89.381,76.402,91.233
85.308,96.550,74.729,93.670
78.948,93.620,76.721,89.036
78.049,90.133,82.859,84.953
84.834,91.058,75.269,88.031
91.834,92.871,68.971,92.113
80.270,93.086,70.192,85.258
75.470,95.988,71.606,89.932
80.474,97.147,70.430,90.198
80.370,92.861,75.021,98.894
72.842,94.295,72.399,87.001
79.473,102.103,70.825,95.918
84.610,103.503,83.872,92.597
82.345,93.069,82.927,86.371
84.517,97.507,70.622,99.263
82.747,99.053,80.037,87.865
84.238,94.446,72.195,83.303
83.221,95.462,75.603,92.951
85.418,90.050,76.706,77.714
75.235,90.265,70.547,96.502
85.583,98.930,84.595,87.167
76.260,102.636,77.357,93.627
85.386,94.370,78.117,97.351
81.312,103.834,74.654,83.461
69.712,97.952,81.939,88.462
80.566,89.782,77.577,84.686
74.532,92.776,77.749,88.122
80.392,96.267,78.476,98.653
76.260,102.335,74.261,88.845
82.729,96.292,77.946,87.342
66.295,93.528,70.749,93.212
83.124,96.187,72.141,87.749
78.664,83.496,72.788,89.829
73.556,97.766,71.011,85.723
78.853,94.127,73.080,93.330
78.249,95.335,85.287,91.412
81.437,89.342,71.558,88.543
78.886,103.759,76.147,99.801
77.892,85.213,84.075,88.173
77.140,91.325,71.269,88.515
82.303,99.201,70.235,91.836
84.173,103.503,83.422,92.543
76.986,92.938,69.013,84.669
86.995,88.430,77.171,94.449
80.352,90.159,75.729,85.789
75.807,97.837,70.129,91.209
87.328,86.463,79.438,87.652
85.717,95.021,70.479,86.745
76.400,89.306,84.105,94.656
72.563,98.539,65.214,90.027
80.538,107.179,77.984,94.731
78.878,98.456,88.078,93.246
77.600,89.801,71.478,89.395
80.367,88.887,70.587,103.361
88.286,88.706,71.215,89.407
83.288,97.274,79.042,85.854
83.265,95.152,76.436,85.621
79.773,88.223,70.669,80.323
80.475,100.603,77.076,87.398
80.765,100.925,78.835,86.929
86.001,97.219,77.472,94.920
78.755,104.866,80.229,92.209
80.380,95.882,74.051,91.870
74.331,98.544,68.117,85.119
71.618,93.570,74.803,87.860
81.406,99.249,65.246,91.774
80.721,108.858,68.708,90.737
80.611,91.163,72.652,98.056
77.949,100.195,75.409,93.185
87.881,90.851,79.437,88.768
89.127,93.290,63.081,81.042
73.134,100.588,74.476,93.352
81.891,86.999,73.313,80.490
82.576,103.181,81.236,99.508
79.504,92.325,70.871,86.213
88.338,90.429,75.393,87.927
79.053,93.938,73.087,92.837
73.085,97.005,85.576,88.689
78.216,98.516,69.017,85.471
76.300,102.056,72.613,77.524
80.761,93.215,74.626,80.028
81.162,93.951,70.877,83.463
82.976,95.771,76.831,82.511
86.118,98.197,73.465,95.248
83.632,87.746,81.431,95.202
77.027,94.672,72.974,90.220
77.875,94.029,81.712,94.183
84.589,95.584,75.196,93.106
87.915,94.907,84.247,92.231
85.528,106.636,86.581,85.338
73.680,103.206,80.545,89.616
71.892,104.574,81.843,91.511
74.289,95.059,76.286,88.748
83.805,89.904,80.813,78.909
77.325,101.687,81.181,89.034
74.484,95.195,71.824,92.549
87.352,91.024,76.950,88.509
84.310,95.079,76.780,88.208
83.111,93.523,76.168,87.601
80.309,93.650,79.543,89.611
76.115,96.740,77.475,86.013
82.772,103.705,70.418,93.860
81.576,90.744,81.642,91.768
83.377,98.352,70.119,98.202
77.033,92.879,68.828,89.668
77.057,92.657,80.174,95.669
80.649,96.964,73.947,93.666
77.049,93.400,67.417,92.540
69.865,85.745,72.903,92.964
85.859,92.599,78.629,88.465
80.916,91.504,67.578,93.190
76.771,92.416,70.245,90.634
81.200,90.816,71.789,96.564
76.790,94.195,76.067,95.041
82.741,90.570,71.720,90.597
77.583,84.767,70.106,93.401
85.331,92.474,72.843,88.530
87.777,96.364,78.424,84.360
81.955,90.236,76.298,91.801
83.319,92.740,70.964,85.145
81.358,95.105,75.656,86.485
87.229,84.275,77.215,83.428
87.470,90.433,77.399,83.240
74.999,96.644,71.771,95.096
83.983,98.297,81.228,93.276
67.360,102.672,74.175,86.593
81.016,89.359,70.644,92.796
79.955,88.667,75.705,95.370
73.806,107.134,75.412,86.598
86.209,99.249,74.192,94.618
80.762,96.808,59.960,88.089
81.071,91.411,74.007,93.658
81.643,92.739,69.017,94.178
72.187,103.353,70.060,99.732
81.887,90.147,85.957,93.669
75.933,100.561,82.627,91.378
79.651,94.807,78.596,84.629
80.384,97.972,74.351,85.827
84.592,94.599,67.719,89.090
69.295,96.975,69.964,89.932
79.819,94.227,75.488,88.087
89.193,98.639,80.518,84.364
81.751,99.164,73.706,92.532
79.661,85.130,68.690,88.450
79.020,82.448,72.280,84.282
81.990,95.700,74.995,96.051
75.869,98.526,73.268,80.081
75.644,88.122,63.444,85.385
73.975,96.470,80.389,95.427
75.134,91.588,69.948,93.425
77.080,89.798,71.697,89.831
78.506,93.292,86.373,86.716
81.879,94.623,71.588,91.991
85.897,84.555,77.682,86.179
72.979,95.221,74.496,93.625
74.775,111.926,82.977,89.405
80.981,98.314,77.506,88.070
86.559,93.699,67.628,88.912
80.944,87.134,80.856,88.336
84.554,95.836,68.080,87.034
80.051,99.506,80.455,90.058
80.985,89.310,74.389,85.287
78.344,95.287,78.737,93.264
84.445,100.099,89.731,89.393
84.360,92.116,82.002,85.841
78.544,88.414,77.043,87.762
83.162,100.854,76.666,88.313
77.820,88.663,67.746,89.949
91.478,92.274,68.578,97.994
84.662,88.067,81.265,90.195
75.434,101.153,78.068,85.498
79.887,88.682,83.852,82.618
78.064,89.117,72.941,84.695
78.818,97.910,73.522,87.260
77.492,90.489,78.302,91.249
80.969,99.537,67.940,92.869
84.420,94.428,78.484,95.615
79.963,98.901,76.267,96.792
85.330,97.322,65.882,88.639
76.942,86.121,74.459,87.239
67.556,98.387,72.735,92.811
71.625,95.561,72.836,98.010
81.773,93.622,74.584,80.648
81.627,103.590,78.252,93.159
71.743,91.128,75.641,89.182
79.092,104.929,68.759,89.498
76.229,94.223,74.667,78.057
75.814,99.785,77.606,89.563
81.714,101.459,86.381,95.047
81.373,83.767,71.572,88.449
87.138,87.964,75.837,88.196
79.167,94.779,73.234,92.672
75.218,89.351,81.515,87.233
86.343,88.654,80.681,93.069
71.992,87.464,74.821,99.702
74.059,87.256,81.291,86.011
85.467,103.573,74.427,96.625
78.836,92.534,81.225,88.527
82.663,100.082,78.569,93.104
80.772,98.435,74.773,95.005
79.664,90.356,75.831,91.206
79.066,88.334,75.473,82.189
84.854,107.153,77.564,98.883
75.832,95.921,70.758,89.657
74.528,90.508,78.635,87.435
79.354,97.555,81.284,93.827
84.071,106.672,88.061,92.315
